title,timestamp_first,def_first,timestamp_end,def_end
Joseph Henry Pendleton,2007-11-02T02:25:09Z,"<y> -11-02T02:25:09Z </y> Major General <t> Joseph Henry Pendleton </t> (June 2,  - February 4, ) was a United States Marine Corps general for whom Marine Corps Base Camp Pendleton is named.",2021-12-28T02:44:35Z,"<y> -06-21T06:44:39Z </y> Major General <t> Joseph Henry Pendleton </t> (June 2,  – February 4, ) was a United States Marine Corps general for whom Marine Corps Base Camp Pendleton is named."
Joseph Imhoff,2007-12-22T20:04:34Z,"<y> -12-22T20:04:34Z </y> <t> Joseph Imhoff </t>, - Though he made his name painting portraits of the Southwest's native peoples, <t> Joseph Imhoff </t> was born and raised in New York City.",2019-11-11T05:10:42Z,<y> -11-10T04:49:56Z </y> Joseph Imhof (–) was an American painter.
Joseph Jacob (cellist),2007-11-07T20:23:56Z,<y> -11-07T20:23:56Z </y> Joseph Jacob (fl.,2016-04-01T02:44:05Z,<y> -04-23T13:51:07Z </y> Joseph Jacob (Liège  – Brussels 25 October ) was a Belgian cellist who taught at the Ghent Conservatory and played in the Ysaÿe Quartet from .
Joseph M. Tanner,2007-12-04T23:33:51Z,"<y> -12-04T23:33:51Z </y> Joseph Marion (""Jay"") Tanner (-03-26–-08-19) was an American educator and a leader in The Church of Jesus Christ of Latter-day Saints (LDS Church).",2018-11-04T03:49:33Z,"<y> -07-15T14:04:47Z </y> Joseph Marion (""Jay"") Tanner (March 26,  – August 19, ) was an American educator and a leader in The Church of Jesus Christ of Latter-day Saints (LDS Church)."
Joseph Marco,2007-12-12T08:58:45Z,"<y> -12-12T08:58:45Z </y> <t> Joseph Marco </t> (born on October 4,  in Rizal, Philippines) is a Filipino actor and Commercial model who became popular after playing the role of Santi Domingo in the GMA Network Philippine drama series La Vendetta.",2021-12-13T04:58:44Z,"<y> -12-20T08:15:00Z </y> Joseph Cecil Marco (born October 4, ) is a Filipino actor, model, singer and endorser who played the role of Santi Domingo in the GMA Network Philippine drama series La Vendetta and who is currently a Star Magic artist in the ABS-CBN, who appeared in Sabel, Honesto, Pasión de Amor and played Diego Torillo in Wildflower (TV series)."
Joseph Martin (speaker),2007-12-13T11:21:11Z,"<y> -12-13T11:21:11Z </y> Joseph C. Martin is a Roman Catholic priest, recovering alcoholic and renowned speaker/educator on the issues of alcoholism and drug addiction.",2021-07-26T16:04:21Z,"<y> -10-06T04:58:56Z </y> Joseph Charles Martin (October 12,  – March 9, ) was a Catholic priest, recovered alcoholic and renowned speaker/educator on the issues of alcoholism and drug addiction."
Joseph Mayer (cricketer),2007-11-23T03:05:10Z,"<y> -11-23T03:05:10Z </y> Template:Infobox Old Cricketer Joseph Herbert Mayer (March 2,  - September 6, ) was an English first-class cricketer who played with Warwickshire.",2016-04-01T20:08:55Z,<y> -11-20T15:49:09Z </y> Joseph Herbert Mayer (2 March  – 6 September ) was an English first-class cricketer who played with Warwickshire.
Joseph Opala,2007-12-29T23:46:36Z,"<y> -12-29T23:46:36Z </y> <t> Joseph Opala </t> is the scholar who identified the ""Gullah Connection,"" the historical link between the Gullah people in coastal South Carolina and Georgia and the West African nation of Sierra Leone.",2021-12-11T15:46:58Z,"<y> -11-04T10:36:42Z </y> Joseph A. Opala, OR (born August 4, ) is an American historian noted for establishing the ""Gullah Connection,"" the historical links between the indigenous people of the West African nation of Sierra Leone and the Gullah people of the Low Country region of South Carolina and Georgia in the United States."
Joseph of Damascus,2007-11-29T23:00:01Z,"<y> -11-29T23:00:01Z </y> Saint <t> Joseph of Damascus </t> (May 15,  – July 10, ), born Joseph George Haddad Firzli (Arabic,جوزيف جورج حداد الفرزلي), was a Greek Orthodox Christian priest and educator who was canonized as a saint in , and is recognized as a Doctor of the Church.",2021-03-28T18:58:01Z,"<y> -07-11T06:29:22Z </y> <t> Joseph of Damascus </t> (May 15,  – July 10, ), born Joseph George Haddad Firzli (Arabic: جوزيف جورج حداد الفرزلي), was a Greek Orthodox priest and educator who was glorified as a saint in ."
Josepha Duschek,2007-12-01T01:53:43Z,<y> -12-01T01:53:43Z </y> <t> Josepha Duschek </t> was an outstanding soprano singer of the Classical era.,2021-12-09T21:22:07Z,"<y> -11-28T15:05:08Z </y>  The composition of this aria was somewhat unusual; the following tale is attributed to Mozart's son Karl Thomas: Bernard Wilson, commenting on the story, adds: ""There seems to be some corroboration of this account in the aria itself."
Josephus Struthius,2007-11-27T22:53:37Z,"<y> -11-27T22:53:37Z </y> <t> Josephus Struthius </t> (Józef Struś) ( in Poznań, died between 27 July  and 26 January  in Poznań) was a professor of medicine in Padua ( - ) and personal doctor of Polish kings.",2020-09-22T18:23:34Z,<y> -11-27T23:26:01Z </y> <t> Josephus Struthius </t> (Polish: Józef Struś;  in Poznań – between 27 July  and 26 January  in Poznań) was a Polish professor of medicine in Padua (–) and personal doctor of Polish kings.
Josh Davis (American football),2007-11-09T18:40:57Z,"<y> -11-09T18:40:57Z </y> Josh Davis (born December 11,  in Hickory Grove, South Carolina) is an American football wide receiver for the Carolina Panthers of the National Football League.",2022-11-27T16:47:45Z,<y> -01-29T18:31:49Z </y>  He was signed by the Miami Dolphins in .
Josh Magennis,2007-12-06T22:49:09Z,"<y> -12-06T22:49:09Z </y> <t> Josh Magennis </t> (born 15 August,  in Bangor, County Down) is an Irish footballer currently playing for English Championship side Cardiff City Magennis began his career as an outfield player, even representing County Down in the Milk Cup as a youngster, before evntually becoming a goalkeeper.",2021-12-11T18:30:31Z,<y> -12-13T12:55:37Z </y> Joshua Brendan David Magennis (born 15 August ) is a Northern Irish footballer who plays as a striker for Wigan Athletic.
Joshy Mathew,2013-10-24T19:47:19Z,"<y> -10-24T19:47:19Z </y> <t> Joshy Mathew </t>, an Indian film director in Malayalam cinema, started his career in  as an assistant to renowned director to P. Padmarajan.",2019-07-01T15:35:14Z,"<y> -12-14T17:09:21Z </y> <t> Joshy Mathew </t> (Malayalam: ജോഷി മാത്യു) an Indian film director in Malayalam cinema, started his career in  as an assistant to renowned director to P. Padmarajan."
Josip Pirmajer,2007-11-16T18:51:01Z,"<y> -11-16T18:51:01Z </y> <t> Josip Pirmajer </t> (born February 14,  in SFR Yugoslavia) is a Serbian striker who played for SFR Yugoslavia.",2021-08-16T14:31:57Z,<y> -06-17T00:26:36Z </y> <t> Josip Pirmajer </t> (14 February  – 24 June ) was a Slovenian football player and manager who played as a winger.
José Alfredo Castillo,2007-11-09T05:14:24Z,"<y> -11-09T05:14:24Z </y> <t> José Alfredo Castillo </t> (born September 2, ) is a Bolivian football striker who is currently playing for Oriente Petrolero.",2021-03-27T22:06:24Z,"<y> -12-31T03:33:27Z </y> <t> José Alfredo Castillo </t> Parada (born February 9, ) is a Bolivian football attacker who plays for Wilstermann."
José Ardévol,2007-12-09T14:04:14Z,"<y> -12-09T14:04:14Z </y> <t> José Ardévol </t> (b. Barcelona, March 13,  - d. Havana, January 7, ) was a Cuban composer and conductor of Spanish derivation.",2021-04-20T14:09:02Z,"<y> -10-08T03:11:21Z </y> <t> José Ardévol </t> (13 March , in Barcelona – 7 January , in Havana) was a Cuban composer and conductor of Spanish derivation."
José Homem Correia Teles,2007-11-18T10:07:28Z,"<y> -11-18T10:07:28Z </y> <t> José Homem Correia Teles </t> (May 10,  – July 3, ) was a Portuguese jurist, judge and politician.",2019-05-19T02:44:00Z,"<y> -05-12T19:14:14Z </y> <t> José Homem Correia Teles </t> (May 10,  – July 3, ) was a Portuguese jurist, judge and politician."
José Luis Dalmau,2007-10-31T02:32:02Z,<y> -10-31T02:32:02Z </y> <t> José Luis Dalmau </t> Santiago is the current PDP Minority Leader of the Puerto Rico Senate.,2022-12-15T14:39:43Z,<y> -02-05T23:01:48Z </y>  <t> José Luis Dalmau </t> is married to Margie Rosario Lugo.
José Luís Jesus,2007-10-29T23:12:51Z,<y> -10-29T23:12:51Z </y> José Luís de Jesus (born ) is a former Cape Verdean politician.,2020-12-13T20:07:55Z,"<y> -12-22T14:29:27Z </y> <t> José Luís Jesus </t> (born September 20, ) is a former Cape Verdean politician."
José Narro Robles,2007-12-11T12:58:14Z,"<y> -12-11T12:58:14Z </y> <t> José Narro Robles </t> (b. December 5,  in Saltillo, Coahuila) is a Mexican researcher and academician.",2021-12-15T06:08:37Z,"<y> -04-29T05:41:20Z </y> <t> José Narro Robles </t> (born December 5,  in Saltillo, Coahuila) is a Mexican researcher, academic, and politician."
Journal of Optics (IOP Publishing journal),2007-11-02T13:16:16Z,"<y> -11-02T13:16:16Z </y> This journal was formed by a merger of - Journal of Optics Journal of Optics A: Pure and Applied Optics (Journal of Optics) publishes original, peer-reviewed research covering all aspects of modern and classical optics, experimental and theoretical studies, applications and instrumentation.",2020-09-23T12:04:37Z,"<y> -01-23T15:25:07Z </y> The Journal of Optics is a peer-reviewed scientific journal covering all aspects of modern and classical optics, experimental and theoretical studies, applications and instrumentation."
Journal of Sex Research,2007-11-05T16:38:18Z,"<y> -11-05T16:38:18Z </y> The <t> Journal of Sex Research </t> (or JSR, ISSN -) is published by the Society for the Scientific Study of Sexuality registered in New York City.",2021-10-20T22:49:26Z,"<y> -05-30T18:47:09Z </y>  In , the journal had an impact factor of 5."
Jovan Đorđević,2007-12-20T16:41:56Z,<y> -12-20T16:41:56Z </y> <t> Jovan Đorđević </t> (-) is the founder of the Novi Sad Serbian National Theatre and the National Theatre in Belgrade.,2020-12-16T15:00:02Z,"<y> -10-29T19:48:29Z </y> <t> Jovan Đorđević </t> (Senta, Serbia, 13 November  – Belgrade, Serbia, 9 April ) was a Serbian writer, dramatist, Minister of Education and the co-founder of the Novi Sad Serbian National Theatre in , the National Theatre in Belgrade in  and the Academy of Dramatic Art (Serbian: Glumačka akademija) in ."
"Joyner, Queensland",2007-11-23T05:53:21Z,"<y> -11-23T05:53:21Z </y> Joyner is a suburb of Pine Rivers Shire, north of Brisbane, Queensland, Australia.",2021-10-18T21:36:53Z,"<y> -07-16T04:43:42Z </y>  In the  census, Joyner had a population of 2,833 people."
Jozef Kožlej,2007-12-20T20:03:41Z,"<y> -12-20T20:03:41Z </y> <t> Jozef Kožlej </t> is a Slovak professional footballer, currently playing for Larissa.",2021-08-25T05:54:27Z,<y> -06-25T07:56:41Z </y> <t> Jozef Kožlej </t> (born 8 July ) is a Slovak retired professional footballer who played as a forward.
João Esteves da Veiga de Nápoles,2007-11-17T14:28:17Z,"<y> -11-17T14:28:17Z </y> <t> João Esteves da Veiga de Nápoles </t> (-) was a Portuguese nobleman and Minister-Counselor, the eldest (and probably only) son of Leonardo Estêvão de Nápoles and his wife Margarida Anes de Menezes.",2017-07-01T09:55:32Z,"<y> -07-24T20:48:44Z </y> <t> João Esteves da Veiga de Nápoles </t> (–) was a Portuguese nobleman and Minister-Counselor, the eldest (and probably only) son of Leonardo Esteves de Nápoles and his wife Margarida Anes Afonso."
João Uva,2007-11-29T14:45:11Z,<y> -11-29T14:45:11Z </y> João Pedro Azevedo de Sousa Uva (born 19 May  in Lisbon) is a Portuguese rugby union footballer.,2022-07-01T15:40:59Z,<y> -01-29T23:35:40Z </y> João Pedro Azevedo de Sousa Uva (born 19 May  in Lisbon) is a former Portuguese rugby union footballer and a current coach.
Juan Carlos Bazalar,2007-12-30T16:30:13Z,"<y> -12-30T16:30:13Z </y> <t> Juan Carlos Bazalar </t> Cruzado (born February 23, ) is a football midfield player from Peru.",2022-12-31T05:51:07Z,<y> -02-08T15:51:57Z </y> <t> Juan Carlos Bazalar </t> Cruzado (born 23 February ) is a Peruvian football manager and former player who played as a defensive midfielder.
Juan Martínez Brito,2007-12-29T21:34:59Z,"<y> -12-29T21:34:59Z </y> <t> Juan Martínez Brito </t> (born May 17,  in Havana, Cuba) is a retired discus thrower from Cuba, who represented his native country at the  Summer Olympics.",2021-12-18T07:20:15Z,"<y> -11-01T16:35:37Z </y> <t> Juan Martínez Brito </t> (born May 17,  in Guanabacoa, Havana) is a retired discus thrower from Cuba, who represented his native country at the  Summer Olympics."
Juan Valdez Café,2007-12-14T16:59:52Z,<y> -12-14T16:59:52Z </y> Juan Valdez Cafe is a multinational coffeehouse chain based in Colombia.,2021-11-15T14:02:59Z,<y> -08-16T13:04:00Z </y> <t> Juan Valdez Café </t> is a multinational coffeehouse chain based in Colombia that specializes in coffee retail.
"Juan del Grijalva, Chiapas",2007-11-27T16:20:46Z,<y> -11-27T16:20:46Z </y> Juan del Grijalva is a small village (approx.,2012-10-27T19:17:38Z,<y> -03-17T19:09:18Z </y> Juan del Grijalva is a small village (approx.
Juang language,2007-12-25T12:57:08Z,<y> -12-25T12:57:08Z </y> The <t> Juang language </t> is a language spoken primarily by the Juang people of eastern India.,2021-10-20T18:56:55Z,"<y> -12-20T16:20:22Z </y> The <t> Juang language </t> is a Munda language of the Austroasiatic language family spoken primarily by the Juang people of Odisha state, eastern India."
Juanito Ibarra,2007-12-22T20:01:08Z,"<y> -12-22T20:01:08Z </y> <t> Juanito Ibarra </t> is the coach of current UFC Light heavyweight Champion Quinton ""Rampage"" Jackson He is currently coaching Quinton ""Rampage"" Jackson, Cheick Kongo, and others 1. .",2018-02-03T08:45:27Z,"<y> -09-24T02:57:20Z </y> <t> Juanito Ibarra </t> is a boxing and mixed martial arts trainer, predominantly known for his work with champions in boxing such as Oscar De La Hoya and in MMA such as Quinton ""Rampage"" Jackson."
Jubilee (Sex Pistols album),2007-12-09T11:09:00Z,<y> -12-09T11:09:00Z </y> Jubilee is Sex Pistols singles compilation issued in  to celebrate the Sex Pistols  Anniversary Jubilee (as well as Golden Jubilee of Elizabeth II).,2016-08-05T03:04:38Z,<y> -11-24T20:07:31Z </y> Jubilee is a Sex Pistols singles compilation issued in  to celebrate the Sex Pistols'  anniversary Jubilee (as well as the Golden Jubilee of Elizabeth II).
Jud Simons,2007-12-29T19:14:59Z,"<y> -12-29T19:14:59Z </y> Judikje ""Jud"" Simons (August 20,  – March 3, ) was a Dutch gymnast who competed in the  Summer Olympics.",2021-12-07T10:36:00Z,"<y> -01-30T00:38:10Z </y> Judikje ""Jud"" Simons (20 August  – 20 March ) was a Dutch gymnast who competed in the  Summer Olympics."
Judgment Day (2007),2007-12-28T10:29:06Z,<y> -12-28T10:29:06Z </y> Judgment Day  was the eighth annual Judgment Day professional wrestling pay-per-view (PPV) event produced by World Wrestling Entertainment (WWE).,2021-12-20T15:50:55Z,<y> -10-07T09:01:06Z </y> The  Judgment Day was the ninth Judgment Day professional wrestling pay-per-view (PPV) event produced by World Wrestling Entertainment (WWE).
Judith Catchpole,2007-11-26T16:39:09Z,"<y> -11-26T16:39:09Z </y> <t> Judith Catchpole </t>, a young maidservant in colonial America, was tried in  for witchcraft and infanticide before one of the earliest all-female juries in the United States.",2021-12-02T00:51:11Z,"<y> -09-29T16:12:24Z </y> <t> Judith Catchpole </t>, a young maidservant in colonial America, was tried in  for witchcraft and infanticide before one of the earliest all-female juries in the United States."
Juglone 3-monooxygenase,2007-11-13T20:29:05Z,"<y> -11-13T20:29:05Z </y> In enzymology, a juglone 3-monooxygenase (EC 1.",2015-12-31T09:27:57Z,"<y> -05-25T06:50:45Z </y> In enzymology, juglone 3-monooxygenase (EC 1."
Jules-Léon Dutreuil de Rhins,2007-10-31T05:29:31Z,"<y> -10-31T05:29:31Z </y> Jules Léon Dutreuil Rhins (-94) was a French geographer and explorer, born at Saint-Étienne.",2022-08-04T20:20:07Z,"<y> -03-08T08:17:01Z </y> This is the current revision of this page, as edited by Nous (talk | contribs) at 08:17, 8 March ."
Julia Cafritz,2007-12-22T19:58:42Z,"<y> -12-22T19:58:42Z </y> Born: May 5,  in Washington, DC, Musician: guitarist, vocalist, Bands: Pussy Galore, STP, Velvet Monkeys, Action Swingers, Free Kitten, Genres: Noise Music, Alternative Rock,Punk Rock A bored college drop-out, she joined fellow rich kid and Brown University student Jon Spencer(Blues Explosion), to form seminal NYC noise band,Pussy Galore in .",2021-10-24T12:14:41Z,"<y> -06-29T22:00:54Z </y> <t> Julia Cafritz </t> (born May 5, ) is an American musician and guitarist who was a member of Pussy Galore and Free Kitten."
